LET THE GAMES BEGIN!
Time taken: 4.74380397797 to depth: 2
Time taken: 4.65941691399 to depth: 2
         8382042 function calls (8275398 primitive calls) in 19.026 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 spawn.py:7(<module>)
        1    0.000    0.000    0.002    0.002 special_matrices.py:2(<module>)
        1    0.000    0.000    0.000    0.000 sprite.py:1079(GroupSingle)
        1    0.000    0.000    0.000    0.000 sprite.py:1149(collide_rect_ratio)
        1    0.000    0.000    0.000    0.000 sprite.py:1226(collide_circle_ratio)
        1    0.000    0.000    0.000    0.000 sprite.py:198(DirtySprite)
        1    0.000    0.000    0.000    0.000 sprite.py:255(AbstractGroup)
        1    0.000    0.000    0.000    0.000 sprite.py:459(Group)
        1    0.000    0.000    0.000    0.000 sprite.py:484(RenderUpdates)
        1    0.000    0.000    0.000    0.000 sprite.py:512(OrderedUpdates)
        1    0.000    0.000    0.000    0.000 sprite.py:538(LayeredUpdates)
        1    0.001    0.001    0.001    0.001 sprite.py:66(<module>)
        1    0.000    0.000    0.000    0.000 sprite.py:837(LayeredDirty)
        1    0.000    0.000    0.000    0.000 sprite.py:99(Sprite)
        1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
      156    0.001    0.000    0.005    0.000 sre_compile.py:178(_compile_charset)
      156    0.003    0.000    0.005    0.000 sre_compile.py:207(_optimize_charset)
      423    0.000    0.000    0.000    0.000 sre_compile.py:24(_identityfunction)
       31    0.001    0.000    0.001    0.000 sre_compile.py:258(_mk_bitmap)
   390/34    0.003    0.000    0.010    0.000 sre_compile.py:32(_compile)
      177    0.000    0.000    0.000    0.000 sre_compile.py:354(_simple)
       34    0.000    0.000    0.002    0.000 sre_compile.py:361(_compile_info)
       68    0.000    0.000    0.000    0.000 sre_compile.py:474(isstring)
       34    0.000    0.000    0.012    0.000 sre_compile.py:480(_code)
       34    0.000    0.000    0.022    0.001 sre_compile.py:495(compile)
       15    0.000    0.000    0.000    0.000 sre_compile.py:51(fixup)
      820    0.000    0.000    0.000    0.000 sre_parse.py:126(__len__)
     1656    0.001    0.000    0.002    0.000 sre_parse.py:130(__getitem__)
      177    0.000    0.000    0.000    0.000 sre_parse.py:134(__setitem__)
      560    0.000    0.000    0.000    0.000 sre_parse.py:138(append)
  565/211    0.002    0.000    0.002    0.000 sre_parse.py:140(getwidth)
       34    0.000    0.000    0.000    0.000 sre_parse.py:178(__init__)
     1525    0.002    0.000    0.002    0.000 sre_parse.py:182(__next)
     1018    0.000    0.000    0.001    0.000 sre_parse.py:195(match)
     1244    0.001    0.000    0.002    0.000 sre_parse.py:201(get)
       40    0.000    0.000    0.000    0.000 sre_parse.py:210(isident)
        2    0.000    0.000    0.000    0.000 sre_parse.py:213(isdigit)
        8    0.000    0.000    0.000    0.000 sre_parse.py:216(isname)
       38    0.000    0.000    0.000    0.000 sre_parse.py:225(_class_escape)
      104    0.000    0.000    0.000    0.000 sre_parse.py:257(_escape)
   113/34    0.001    0.000    0.009    0.000 sre_parse.py:301(_parse_sub)
   179/34    0.004    0.000    0.009    0.000 sre_parse.py:379(_parse)
       34    0.000    0.000    0.010    0.000 sre_parse.py:663(parse)
       34    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
       66    0.000    0.000    0.000    0.000 sre_parse.py:72(opengroup)
       66    0.000    0.000    0.000    0.000 sre_parse.py:83(closegroup)
      390    0.000    0.000    0.000    0.000 sre_parse.py:90(__init__)
      596    0.000    0.000    0.000    0.000 stat.py:24(S_IFMT)
      166    0.000    0.000    0.000    0.000 stat.py:40(S_ISDIR)
      430    0.000    0.000    0.000    0.000 stat.py:55(S_ISLNK)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:12(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 string.py:131(__init__)
        6    0.000    0.000    0.004    0.001 string.py:148(substitute)
      642    0.000    0.000    0.001    0.000 string.py:158(convert)
        1    0.000    0.000    0.000    0.000 string.py:220(lower)
        3    0.000    0.000    0.000    0.000 string.py:511(replace)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:299(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:78(TestSuite)
        1    0.000    0.000    0.060    0.060 surfarray.py:60(<module>)
        1    0.000    0.000    0.000    0.000 sysfont.py:21(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:107(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:18(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:364(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:493(SpooledTemporaryFile)
        1    0.000    0.000    0.001    0.001 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:104(_RLock)
        2    0.000    0.000    0.000    0.000 threading.py:181(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:184(_Condition)
        2    0.000    0.000    0.000    0.000 threading.py:186(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:226(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:277(notify)
        1    0.000    0.000    0.000    0.000 threading.py:295(notifyAll)
        1    0.000    0.000    0.000    0.000 threading.py:304(_Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:352(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:364(Event)
        1    0.000    0.000    0.000    0.000 threading.py:367(_Event)
        1    0.000    0.000    0.000    0.000 threading.py:371(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:385(set)
        1    0.000    0.000    0.000    0.000 threading.py:424(Thread)
        1    0.000    0.000    0.000    0.000 threading.py:436(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:531(_set_ident)
        1    0.000    0.000    0.000    0.000 threading.py:56(_Verbose)
        4    0.000    0.000    0.000    0.000 threading.py:58(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:63(_note)
        1    0.000    0.000    0.000    0.000 threading.py:737(_Timer)
        1    0.000    0.000    0.000    0.000 threading.py:766(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:768(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:775(_set_daemon)
        1    0.000    0.000    0.000    0.000 threading.py:806(_DummyThread)
        1    0.000    0.000    0.000    0.000 tkCommonDialog.py:11(<module>)
        1    0.000    0.000    0.000    0.000 tkCommonDialog.py:13(Dialog)
        1    0.000    0.000    0.000    0.000 tkFileDialog.py:101(Directory)
        1    0.000    0.000    0.000    0.000 tkFileDialog.py:43(<module>)
        1    0.000    0.000    0.000    0.000 tkFileDialog.py:45(_Dialog)
        1    0.000    0.000    0.000    0.000 tkFileDialog.py:74(Open)
        1    0.000    0.000    0.000    0.000 tkFileDialog.py:94(SaveAs)
        1    0.000    0.000    0.000    0.000 tnc.py:33(<module>)
        1    0.000    0.000    0.000    0.000 token.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:145(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:147(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:178(Untokenizer)
        1    0.000    0.000    0.013    0.013 tokenize.py:23(<module>)
       19    0.000    0.000    0.000    0.000 tokenize.py:44(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:45(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:46(maybe)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        1    0.000    0.000    0.013    0.013 type_check.py:3(<module>)
        1    0.000    0.000    0.000    0.000 typeconv.py:1(<module>)
       13    0.000    0.000    0.000    0.000 typeconv.py:22(convtypecode)
        1    0.000    0.000    0.000    0.000 typeconv.py:51(_oldtypecodes)
        1    0.000    0.000    0.000    0.000 ufunclike.py:4(<module>)
        1    0.000    0.000    0.000    0.000 ufuncs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 umfpack.py:233(Struct)
        1    0.000    0.000    0.000    0.000 umfpack.py:254(UmfpackContext)
        1    0.000    0.000    0.000    0.000 umfpack.py:37(updateDictWithVars)
        1    0.000    0.000    0.001    0.001 umfpack.py:6(<module>)
        1    0.000    0.000    0.001    0.001 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:16(get_platform)
        1    0.000    0.000    0.001    0.001 util.py:5(<module>)
        2    0.000    0.000    0.001    0.000 utils.py:1(<module>)
        4    0.000    0.000    0.000    0.000 utils.py:108(__init__)
        4    0.000    0.000    0.000    0.000 utils.py:113(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:1364(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:1394(WarningManager)
        1    0.000    0.000    0.000    0.000 utils.py:1416(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:1424(__enter__)
        1    0.000    0.000    0.000    0.000 utils.py:1440(__exit__)
        4    0.000    0.000    0.000    0.000 utils.py:157(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:3(<module>)
        4    0.000    0.000    0.000    0.000 utils.py:93(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:97(_Deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:988(SafeEval)
        1    0.000    0.000    0.000    0.000 version.py:28(<module>)
        2    0.000    0.000    0.000    0.000 version.py:3(<module>)
        4    0.000    0.000    0.001    0.000 warnings.py:45(filterwarnings)
        1    0.000    0.000    0.000    0.000 warnings.py:74(simplefilter)
        1    0.000    0.000    0.000    0.000 weakref.py:243(__init__)
        1    0.000    0.000    0.000    0.000 zeros.py:2(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:20(RootResults)
        2    0.000    0.000    0.000    0.000 {__import__}
        2    0.000    0.000    0.000    0.000 {_ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 {_ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
       50    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
       34    0.000    0.000    0.000    0.000 {_sre.compile}
      111    0.000    0.000    0.000    0.000 {_sre.getlower}
       18    0.000    0.000    0.000    0.000 {_struct.calcsize}
      589    0.001    0.000    0.001    0.000 {abs}
       38    0.000    0.000    0.000    0.000 {all}
        1    0.000    0.000    0.000    0.000 {binascii.hexlify}
       16    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x8597e0}
      256    0.000    0.000    0.000    0.000 {chr}
       11    0.000    0.000    0.000    0.000 {dir}
       11    0.000    0.000    0.000    0.000 {eval}
        8    0.000    0.000    0.000    0.000 {filter}
        1    0.000    0.000    0.000    0.000 {function seed at 0x2ac2f50}
    14794    0.007    0.000    0.007    0.000 {getattr}
       86    0.000    0.000    0.000    0.000 {globals}
     8177    0.008    0.000    0.008    0.000 {hasattr}
   212739    0.016    0.000    0.016    0.000 {id}
       74    0.000    0.000    0.000    0.000 {imp.acquire_lock}
       99    0.001    0.000    0.001    0.000 {imp.find_module}
       10    0.001    0.000    0.002    0.000 {imp.load_module}
        3    0.000    0.000    0.000    0.000 {imp.new_module}
       74    0.000    0.000    0.000    0.000 {imp.release_lock}
    14927    0.004    0.000    0.004    0.000 {isinstance}
     8145    0.002    0.000    0.002    0.000 {issubclass}
37365/37148    0.004    0.000    0.004    0.000 {len}
        2    0.000    0.000    0.000    0.000 {locals}
       80    0.000    0.000    0.025    0.000 {map}
        1    0.000    0.000    0.000    0.000 {math.exp}
        2    0.000    0.000    0.000    0.000 {math.log10}
        2    0.000    0.000    0.000    0.000 {math.log}
        1    0.000    0.000    0.000    0.000 {math.sqrt}
      100    0.000    0.000    0.000    0.000 {max}
       38    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
     2027    0.006    0.000    0.006    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
     6081    0.012    0.000    0.012    0.000 {method '__reduce_ex__' of 'object' objects}
        2    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
       30    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
     2024    0.001    0.000    0.011    0.000 {method 'any' of 'numpy.ndarray' objects}
   136036    0.017    0.000    0.017    0.000 {method 'append' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
       32    0.001    0.000    0.001    0.000 {method 'blit' of 'pygame.Surface' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 {method 'close' of 'file' objects}
        4    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
     3529    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
       58    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        3    0.001    0.000    0.001    0.000 {method 'fill' of 'pygame.Surface' objects}
        3    0.000    0.000    0.000    0.000 {method 'find_module' of 'imp.NullImporter' objects}
        3    0.000    0.000    0.000    0.000 {method 'find_module' of 'zipimport.zipimporter' objects}
       70    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
   177077    0.024    0.000    0.024    0.000 {method 'get' of 'dict' objects}
        6    0.000    0.000    0.000    0.000 {method 'get_rect' of 'pygame.Surface' objects}
     1024    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
       69    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        5    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      252    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
       38    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
       18    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.ndarray' objects}
       37    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
     2032    0.001    0.000    0.001    0.000 {method 'iteritems' of 'dict' objects}
      296    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       19    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
     2435    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
      511    0.001    0.000    0.001    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
        6    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        9    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'read' of 'file' objects}
     2024    0.009    0.000    0.009    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.000    0.000 {method 'release' of 'thread.lock' objects}
       67    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       31    0.007    0.000    0.007    0.000 {method 'render' of 'pygame.font.Font' objects}
      161    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      418    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       19    0.000    0.000    0.000    0.000 {method 'rjust' of 'str' objects}
      125    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'set_bold' of 'pygame.font.Font' objects}
      320    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      487    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
     2767    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
      284    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
      284    0.004    0.000    0.005    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
      112    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
     2045    0.002    0.000    0.002    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
      876    0.000    0.000    0.000    0.000 {min}
     2089    0.003    0.000    0.003    0.000 {numpy.core.multiarray.array}
       21    0.000    0.000    0.000    0.000 {numpy.core.multiarray.empty}
        2    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_string_function}
        1    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_typeDict}
       14    0.000    0.000    0.000    0.000 {numpy.core.multiarray.zeros}
        8    0.000    0.000    0.000    0.000 {numpy.core.umath.geterrobj}
        5    0.000    0.000    0.000    0.000 {numpy.core.umath.seterrobj}
      268    0.000    0.000    0.000    0.000 {numpy.lib._compiled_base.add_docstring}
        4    0.000    0.000    0.000    0.000 {open}
      503    0.000    0.000    0.000    0.000 {ord}
       26    0.000    0.000    0.000    0.000 {posix.access}
        7    0.000    0.000    0.000    0.000 {posix.getcwd}
        2    0.000    0.000    0.000    0.000 {posix.getpid}
       26    0.003    0.000    0.003    0.000 {posix.listdir}
      438    0.001    0.000    0.001    0.000 {posix.lstat}
        1    0.000    0.000    0.000    0.000 {posix.putenv}
      195    0.001    0.000    0.001    0.000 {posix.stat}
        1    0.000    0.000    0.000    0.000 {posix.uname}
        1    0.000    0.000    0.000    0.000 {posix.urandom}
        1    0.101    0.101    0.101    0.101 {pygame.base.init}
        1    0.595    0.595    0.595    0.595 {pygame.base.quit}
       10    0.079    0.008    0.079    0.008 {pygame.display.flip}
        1    0.000    0.000    0.000    0.000 {pygame.display.set_caption}
        1    0.069    0.069    0.112    0.112 {pygame.display.set_mode}
       17    0.011    0.001    0.011    0.001 {pygame.display.update}
      605    0.017    0.000    0.017    0.000 {pygame.draw.rect}
  5297646    5.232    0.000    5.232    0.000 {pygame.event.get}
       64    0.001    0.000    0.001    0.000 {pygame.gfxdraw.filled_circle}
        1    0.000    0.000    0.000    0.000 {pygame.key.set_repeat}
        2    0.000    0.000    0.000    0.000 {pygame.mouse.get_pos}
       16    1.602    0.100    1.602    0.100 {pygame.time.wait}
  1641930    0.459    0.000    0.459    0.000 {range}
       51    0.000    0.000    0.000    0.000 {repr}
       27    0.000    0.000    0.000    0.000 {setattr}
       59    0.000    0.000    0.000    0.000 {sys._getframe}
        1    0.000    0.000    0.000    0.000 {sys.exit}
        4    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 {thread.get_ident}
     4064    0.001    0.000    0.001    0.000 {time.time}
        1    0.000    0.000    0.000    0.000 {vars}
        8    0.000    0.000    0.000    0.000 {zip}


